node,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,katz_centrality,pagerank,hits_hub,hits_authority,label,node_type,average_rank
place::ChIJA9XmEZaXBjsREmckXJgSs8g,0.03773584905660378,0.0009553379508000955,0.3885880958891623,0.0,-0.04387337508618859,0.002621274437621112,0.00024605402649031455,0.0002460540264903148,Arulmigu Sankaranarayana Swamy Temple,place,97.125
place::ChIJdz0NeZwpBDsRe-5ddjICWXg,0.050314465408805034,0.003622323063450362,0.3293928576947445,0.0,-0.04564128907934514,0.003641663916655731,0.00010062583689123741,0.00010062583689123743,Funland natural falls no cost,place,98.25
place::ChIJ8XZAdBorBDsRCFo9YHNralM,0.01886792452830189,0.0,0.3693192646880469,0.0,-0.036242819596180365,0.0014075117992086706,0.0004160422101511575,0.0004160422101511573,LE FALLS,place,98.5
place::ChIJpYSiHEG5BjsR1ZNJlloOrvI,0.1069182389937107,0.0013533954303001352,0.3302041701521207,0.0,-0.05571906418888815,0.004846253826954507,5.607405986639726e-05,5.607405986639708e-05,Padikasu Vinayagar Temple,place,98.5
place::ChIJPYrLA3ydBjsR76Lqd0JtI1g,0.12578616352201258,0.0,0.3343214291315736,0.0,-0.06483464563696174,0.007168567803926596,6.083139986760661e-05,6.08313998676063e-05,Sri poddal Madasamy Kovil Temple,place,99.0
place::ChIJ0c7lGSrWBTsRkBSbPcVBkXY,0.012578616352201259,0.0,0.34552292031381704,0.0,-0.03505480542562148,0.001288450172752345,0.00046806330960495247,0.0004680633096049524,Thenmala Ecotourism,place,99.125
place::ChIJ96R4jXudBjsRECgwFvGqk5Q,0.12578616352201258,0.0,0.3343214291315736,0.0,-0.06569856156428304,0.007367995420393334,5.9002589997068964e-05,5.900258999706957e-05,Sri Mathalapandi Temple,place,99.125
place::ChIJSTeBrTmdBjsR7mRML4o9kNQ,0.1069182389937107,0.0001592229918000159,0.33183884426178467,0.0,-0.061253288601940604,0.006151232565980671,5.829119956599103e-05,5.829119956599187e-05,Tr. Agastheeswarar Temple Cave,place,99.875
place::ChIJzenf9bgjBDsRKu4PTt-7chk,0.10062893081761007,0.0012737839344001273,0.3277821346742323,0.0,-0.05597982661571835,0.0048200646960929695,4.948302406764673e-05,4.948302406764701e-05,"Sorimuthu Ayyanar kovil Alangulam,",place,100.5
place::ChIJERqhq22FBjsRaJiYVNaOPj0,0.012578616352201259,0.0,0.3419971762289822,0.0,-0.03944488544344519,0.002116688156969645,0.00016970165046992274,0.00016970165046992266,Kadayanallur Periya Aaru,place,102.0
place::ChIJy8yX9TEjBDsRKrgdgJb00ro,0.006289308176100629,0.0,0.3419971762289822,0.0,-0.036776534627553634,0.0011943959103687459,0.0003056578718230011,0.00030565787182300087,Break Spot,place,102.25
place::ChIJCTzZZiEnBDsRSCbKYYHWVvA,0.1069182389937107,0.0001592229918000159,0.3246074893020848,0.0,-0.060626437558832735,0.006059905319611117,3.702532571267961e-05,3.702532571268046e-05,Arulmigu Uchinimahali Amman temple v k pudur,place,102.625
place::ChIJs5yD-vMjBDsRqDUAR4-_uAk,0.09433962264150944,0.0004776689754000477,0.3277821346742323,0.0,-0.05460259577837288,0.004469793572588601,4.645369640908458e-05,4.645369640908487e-05,Ramar Temple Arch,place,102.625
place::ChIJ4ctFls0pBDsRULXiO18rTCc,0.050314465408805034,0.0,0.3293928576947445,0.0,-0.04589614497677974,0.003772211211110563,0.00010194718103675112,0.00010194718103675138,Kizhapuliyur sub post office,place,103.125
place::ChIJEz0dFwcpBDsRFzBAfksFjRQ,0.01886792452830189,0.01050871745880105,0.29725696913915967,0.0,-0.04250476061187184,0.0030485390537986524,4.319425583544066e-06,4.319425583544115e-06,Prana Miyawaki 2.0 - Tenkasi,place,104.0
place::ChIJB9v7CsUpBDsR9m63ZDC_Z0Q,0.03773584905660378,0.0029456253483002943,0.3199591720328425,0.0,-0.046357118318296434,0.003263090221718639,4.286597664259579e-05,4.286597664259593e-05,Vembadi Mosque,place,104.75
place::ChIJn2YR4tydBjsR76Ujn5xhak8,0.08176100628930819,0.0,0.3191973644803833,0.0,-0.057670617930475156,0.0053506304357999355,3.600711970140196e-05,3.600711970140235e-05,Sri Saptha Kanni Amman Kovil,place,106.25
place::ChIJX0tommqBBjsRdNtPn5ZGwbw,0.031446540880503145,0.0,0.3132310586022453,0.0,-0.04393157650365057,0.0032409752664329695,5.852505632486261e-05,5.8525056324862756e-05,Anna Nagar Park,place,107.875
place::ChIJPfdqvkIoBDsRULHUSqls3ZE,0.025157232704402517,0.0015126184221001511,0.28046630351832846,0.0,-0.04298048949016659,0.002538331373933253,1.806944735715883e-05,1.8069447357158885e-05,Kushi Water Park,place,109.75
place::ChIJUVFdlWidBjsR4jH_7xKQb4g,0.050314465408805034,0.0,0.25981180829798645,0.0,-0.051515011905123274,0.0038169094924734685,6.82076877596664e-06,6.8207687759663535e-06,ஸ்ரீ வெற்றி பத்திரகாளி அம்மன் கோவில் & ஸ்ரீ வெற்றிவேல் ஐயனார் கோவில்,place,111.125
place::ChIJCW90tIC5BjsRvx0oTnleNA4,0.012578616352201259,0.0027067908606002705,0.2534270190581494,0.0,-0.04206930017894407,0.002712219218589355,8.87264946503423e-07,8.872649465034473e-07,Thiruvengadam taluk office,place,111.375
place::ChIJLXq4koaBBjsRPotpsyTXmss,0.025157232704402517,0.0,0.29529271603912116,0.0,-0.04307526974591621,0.0027339928078072796,3.439787142121705e-05,3.439787142121696e-05,Shenkottai Bus Stand,place,111.625
place::ChIJIdet46mHBjsR3PbLSmjxSUM,0.012578616352201259,0.0005572804713000557,0.28164473336504414,0.0,-0.04192064784772248,0.002224801359745925,3.0184952604053537e-06,3.0184952604052605e-06,Kadayanallur Stone River,place,112.625
place::ChIJj5J6tMg2BDsRz7ctSBm1ssY,0.012578616352201259,0.0007961149590000795,0.23854607309921888,0.0,-0.041714177461189696,0.00303960064001438,6.44446765685775e-08,6.444467656857713e-08,Mundanthurai Tiger Reserve,place,112.875
place::ChIJdS50RessBDsRIrl0s_laps0,0.012578616352201259,0.0,0.28105428319027465,0.0,-0.04144286579236182,0.0022897487111268487,2.3816769416434483e-05,2.3816769416434557e-05,Shendurney Wildlife Sanctuary,place,113.0
place::ChIJ8cPCGwr1BjsR4eqs0jIFZmY,0.012578616352201259,0.0,0.28105428319027465,0.0,-0.04144286579236183,0.0022897487111268487,2.3816769416434486e-05,2.3816769416434384e-05,Ranni Forest Division,place,113.125
place::ChIJy2EmcOYpBDsReZOrnAi6nak,0.012578616352201259,0.0,0.2846345925302781,0.0,-0.041817676819133294,0.0019346353047566022,1.538361170509767e-05,1.538361170509765e-05,Tenkasi Lake,place,114.25
place::ChIJAzU2LrmXBjsRtKAvjEwKyQM,0.006289308176100629,0.0,0.26390333283811224,0.0,-0.040974903432344126,0.0017635152921774142,2.7001956008156933e-06,2.700195600815697e-06,திருவள்ளுவர் பூங்கா Thiruvalluvar Park,place,116.5
place::ChIJ-9OaB36dBjsRlaENbL5P1ko,0.012578616352201259,0.0,0.25487242030753043,0.0,-0.04252093404216696,0.001600731976028993,1.451065910599799e-06,1.4510659105998928e-06,Surandai market,place,117.5
place::ChIJTw4-HQspBDsRxSA2_-hlNbo,0.0,0.0,0.0,0.0,-0.04016083671736196,0.0010070493454179257,-0.0,-0.0,Thrill Park,place,117.875
place::ChIJmUq4_BaHBjsR_okcte-TvjE,0.0,0.0,0.0,0.0,-0.04016083671736196,0.0010070493454179257,-0.0,-0.0,Mekkarai Amusement Park,place,117.875
place::ChIJl0XA89yNBjsRqIaoj43e2y0,0.0,0.0,0.0,0.0,-0.04016083671736196,0.0010070493454179257,-0.0,-0.0,"Thalayanai thirutha parai falls, தலையணை திருத்தப்பாறை அருவி",place,117.875
place::ChIJ1WAtoyzvBTsR_KDWpC-b72Q,0.0,0.0,0.0,0.0,-0.04016083671736196,0.0010070493454179257,-0.0,-0.0,Sivagiri Mutt,place,117.875
place::ChIJ_RL3fwHtBjsRf-iL7es_CCw,0.0,0.0,0.0,0.0,-0.04016083671736196,0.0010070493454179257,-0.0,-0.0,தேவர் சிலை,place,117.875
place::ChIJ4ad1C085BDsR-sHSg1RYqGI,0.0,0.0,0.0,0.0,-0.04016083671736196,0.0010070493454179257,-0.0,-0.0,Sankaralinga samy padithurai,place,117.875
place::ChIJHbVehgk7BDsR90fxH8NyjdI,0.0,0.0,0.0,0.0,-0.04016083671736196,0.0010070493454179257,-0.0,-0.0,"Vagaikulam Bird Sanctuary - Tenkasi, Tamilnadu",place,117.875
place::ChIJ1Wp9B0cjBDsRzwzPf4lYZYw,0.0,0.0,0.0,0.0,-0.04016083671736196,0.0010070493454179257,-0.0,-0.0,ISCA INDRA GARDEN,place,117.875
place::ChIJq_30syfHBTsRDN_ppvdu-Qw,0.0,0.0,0.0,0.0,-0.04016083671736196,0.0010070493454179257,-0.0,-0.0,Happyland Water Theme & Amusement Park,place,117.875
place::ChIJiXq8FNyDBjsR9EQydtqPwPU,0.0,0.0,0.0,0.0,-0.04016083671736196,0.0010070493454179257,-0.0,-0.0,Tenkasi - Kadayanallur Roundana,place,117.875
place::ChIJI2hEcrL9BDsR5bM1IMY333I,0.0,0.0,0.0,0.0,-0.04016083671736196,0.0010070493454179257,-0.0,-0.0,Big Rock,place,117.875
place::ChIJD78c1f55TToRGLpH8xxbK4A,0.0,0.0,0.0,0.0,-0.04016083671736196,0.0010070493454179257,-0.0,-0.0,Exoticamp,place,117.875
place::ChIJYcmgkrEXrjsRLJXEahB3kOs,0.0,0.0,0.0,0.0,-0.04016083671736196,0.0010070493454179257,-0.0,-0.0,Indiahikes,place,117.875
place::ChIJJ1pLSishBDsRmiEY-mLj60Y,0.006289308176100629,0.0,0.22916733860130087,0.0,-0.041050985012181095,0.001670459085657593,7.875198411096369e-07,7.875198411096272e-07,Sivalingapuram DAM,place,118.125
