:START_ID(User),:END_ID(Place),rating,review_text,:TYPE
karthick_sudarsan,ChIJLXq4koaBBjsRPotpsyTXmss,4,"Small bus stand in the town. As being one of the state borders, almost 10 to 12 setc buses to chennai are running daily. Besides that, buses to Nearby Tenkasi, Rajapalayam are available throughout day and night. Huge number of Buses to punalur are available in the day time. Buses to Madurai are also available throughout day and night. Few buses are available to areas like Tirunelveli, kovilpatti in the day time. Has a toilet facility. Averagely maintained.",REVIEWED
shuaib_sherafudheen,ChIJJ329cx82BDsRg4-Ca4VCsmE,5,"Get a towel, extra clothes and a lot of excitement if youre into waterfalling off the rock and on to you. Its family friendly that includes the kids. They have separated the men to the left side and women to the right which is fantastic!
They even have a swimming pool right next to it incase you wanna take a dip.... unfortunately I did not get the time to check their washrooms out so dont know much about that. The photos you see is the crowd of a public holiday, totally envy the folks living right next to this pvt nature's beauty.",REVIEWED
aravind_ranganathan,ChIJJ329cx82BDsRg4-Ca4VCsmE,5,"Jeep ride from Manimuthar range office. Costs 500 per adult and 250 for kids.. Jeep ride is 12 km one way and goes off road after Sorimuthu Ayyanar temple. Overall good experience, there isnt much wildlife to spot.. Drive around Karaiyar dam was scenic and the waterfalls was viewable from little far.. Boat ride or bathing in waterfalls is not allowed. Restrooms are very clean in the range office, there are refreshments available to buy till 4PM.",REVIEWED
tamil_trek_travel,ChIJJ329cx82BDsRg4-Ca4VCsmE,5,"origin of #Thamirabarani river now a days  not allowed to go near #paanatheetham water falls , but i got a chance to go ad take a bath in that #waterfall twis☺ (not now long back) its very beautiful place no words to explain the beauty of nature, if u got chance not miss it ( boat trip)Must see  place in #tamilnadu.",REVIEWED
vijayakumar_periyasamy,ChIJJ329cx82BDsRg4-Ca4VCsmE,5,Amazing and beautiful place. Visited 10 years back. Not sure if this is still the same. Must visit place if you get a chance to visit Thirunelveli.,REVIEWED
thrilokbabu_darisa,ChIJJ329cx82BDsRg4-Ca4VCsmE,5,"Papanasam's Paana Theertham Waterfalls, located in the Kalakad-Mundanthurai Tiger Reserve (KMTR), is a majestic waterfall cascading from the Western Ghats. Surrounded by dense forests and pristine nature, it is a hidden gem offering breathtaking views. The falls hold spiritual significance and are considered sacred by locals. However, access to the falls is restricted, and visitors can only visit with prior permission from the forest department. This ensures the preservation of its natural beauty and ecosystem.",REVIEWED
anton_antony,ChIJ2TouncYpBDsRX7hAWeaci8A,4,"Visiting here once in a year whenever i come to kuttralam, Such a wonderful church it is, to communicate ourself with the almighty. Thinking to visit here twice a year if my prayer request gets approved by the almighty..",REVIEWED
sylvia_anita,ChIJ2TouncYpBDsRX7hAWeaci8A,5,We were very much happy and excited for visiting the Shrine first time.,REVIEWED
muthukrishnan_shenbagam,ChIJ2TouncYpBDsRX7hAWeaci8A,5,An oldest and famous church in Tenkasi. Located near main vegetable market.,REVIEWED
jesu_kumar,ChIJ2TouncYpBDsRX7hAWeaci8A,5,Wonderful place for Worship...Lot of renovation done.,REVIEWED
shyam_anton,ChIJ2TouncYpBDsRX7hAWeaci8A,5,"Historic Arc angel St.Michaels church, spiritual, miracles, feeling positive..",REVIEWED
derrick_f,ChIJwW9191LmBjsRkZD5R5tjbhc,5,An awesome waterfall in Rajapalayam. Me and my friends came from Thoothukudi and this falls was amazing. If we trek further up we can find tiny branch falls which are more private than the first one. A must visit place if you come to Rajapalayam. The scenaries are beautiful. But there won't be water throughout the year. Best time is to visit during monsoon. A paradise for mountain lovers!,REVIEWED
karthick_baskaran,ChIJwW9191LmBjsRkZD5R5tjbhc,5,"It was popularly known as Rakachi Amman kovil and Water falls ⛰️. It was almost 18 to 20 kms from Rajapalayam old Bus stand.

Route and transport 🛣️:- Wherever you're in Virudhunagar district try to Train or bus available to Old Rajapalayam bustand . Rental car and auto service available for temple.. [ No government bus available at this route ].

Entry Charges for 💸(Rakachi Amman kovil. And water falls)
1.🚹Adult per person ₹10
2.🏍️Two wheeler ₹10
3.🚕Auto ₹30
4.🚘Car ₹50
5.🚍Bus ₹100

In temple change&darshan:
1.Free darshan

Opening timings 🚧:-
1. Temple 9.00am to 2.00pm
2. Water falls 9.00am to 3.00pm

Hotel🏨 availablity :- No.
Parking 🅿 Facility :- Yes.

❗❗🐒Lot of monkeys available.",REVIEWED
vinoth_sk,ChIJwW9191LmBjsRkZD5R5tjbhc,5,"“Had a great cup of coffee here ☕ The taste was excellent, and the place has a really nice vibe. Perfect spot to relax. Highly recommended!”",REVIEWED
vijay_r,ChIJwW9191LmBjsRkZD5R5tjbhc,5,"Best for bathing. No entry fees ... Also adventure, Trucking..  15 km from Srivilliputtur",REVIEWED
pradeep_b_a,ChIJwW9191LmBjsRkZD5R5tjbhc,4,Amazing.. this is mountain with sky on 24hrs... That path narrow like secret to fall river of small other area. There are below of pictures,REVIEWED
aby_mathew_rajan,ChIJ308m0RKDBjsRZ0cQTKNjysU,5,"Nice destination for taking selfies and photos. Acres of sunflower garden are there.
Season time is June to August. Best time to visit is 7 to 10am and 3 to 5 pm.",REVIEWED
aneesh_antony,ChIJ308m0RKDBjsRZ0cQTKNjysU,4,"𝙎𝙪𝙣𝙛𝙡𝙤𝙬𝙚𝙧 𝙂𝙖𝙧𝙙𝙚𝙣 – 𝙎𝙪𝙣𝙙𝙖𝙧𝙖𝙥𝙖𝙣𝙙𝙞𝙖𝙥𝙪𝙧𝙖𝙢, 𝙏𝙝𝙚𝙣𝙠𝙖𝙨𝙞 🌻

𝙏𝙝𝙞𝙨 𝙥𝙡𝙖𝙘𝙚 𝙛𝙚𝙡𝙩 𝙡𝙞𝙠𝙚 𝙨𝙩𝙚𝙥𝙥𝙞𝙣𝙜 𝙞𝙣𝙩𝙤 𝙖 𝙥𝙖𝙞𝙣𝙩𝙞𝙣𝙜—𝙧𝙤𝙬𝙨 𝙤𝙛 𝙜𝙤𝙡𝙙𝙚𝙣 𝙨𝙪𝙣𝙛𝙡𝙤𝙬𝙚𝙧𝙨 𝙨𝙩𝙧𝙚𝙩𝙘𝙝𝙞𝙣𝙜 𝙞𝙣𝙩𝙤 𝙩𝙝𝙚 𝙝𝙞𝙡𝙡 𝙝𝙤𝙧𝙞𝙯𝙤𝙣. The fields glow brightest in July–September, especially at sunrise 🌅 or golden evening light 🌄. Local farmers welcome visitors with a small entry fee (₹20–₹50), and the whole vibe is rural, simple, and cinematic.

📍 Near Thenkasi – famous filming spot (movies like Roja & Anniyan) 🎬
💡 Best time: early morning or 4:30–6:30 PM for photos
🚶 Walk gently—respect the fields, they are farmer’s pride

𝙏𝙧𝙪𝙡𝙮 𝙖 𝙜𝙤𝙡𝙙𝙚𝙣 𝙢𝙚𝙢𝙤𝙧𝙮 𝙞𝙣 𝙣𝙖𝙩𝙪𝙧𝙚’𝙨 𝙘𝙖𝙡𝙚𝙣𝙙𝙖𝙧 🌻✨.",REVIEWED
sanoop_suresh,ChIJ308m0RKDBjsRZ0cQTKNjysU,5,"Sunflower Garden in Sundarapandiapuram is a beautiful place to visit. The fields full of bright yellow sunflowers look stunning, especially in the morning or evening light. It’s very peaceful, perfect for photos and enjoying nature. A must-visit spot if you love scenic views.",REVIEWED
anantha_krishnan_s_s,ChIJ308m0RKDBjsRZ0cQTKNjysU,5,"Beautiful sunflower garden
Entery fee : 20rs",REVIEWED
akhil_thomas,ChIJ308m0RKDBjsRZ0cQTKNjysU,3,"Just Rs 20 to enter the sunflower field. More than I like is nearby coconut field, relaxing inside coconut field was peaceful, even if we pay RS 100 for a short nap is worth it.",REVIEWED
ashwin_ashwin,ChIJ6595L7OPBjsRpsrMEvpp2oM,3,"This  waterfall is located in Punnaiyapuram area from Tenkasi to Kadayanallur and before Puliyangudi. It will be an experience like traveling towards the mountains all the way. You can see green fields on both sides. As it is a forest area, guardian deities are also located there.",REVIEWED
jamal_jaffer,ChIJ6595L7OPBjsRpsrMEvpp2oM,3,good place....but not clean,REVIEWED
santhoshkumar,ChIJ6595L7OPBjsRpsrMEvpp2oM,5,Enjoy the falls in only season time in your family and kids.Karpaga Nachiyar Amman temple is located in near the falls.,REVIEWED
shakti_acharya,ChIJ6595L7OPBjsRpsrMEvpp2oM,5,"An hill top temple surrounded by dense jungle, around 5km off puliyangidi on the Thenkashi road. Amazingly peaceful place.",REVIEWED
chennaivaasi,ChIJ6595L7OPBjsRpsrMEvpp2oM,5,Very good falls in season time. Reach as early as possible to avoid crowd.,REVIEWED
sivashankar_r,ChIJYfpHd9CBBjsR0OVER0vPDzQ,4,The park is so good and recreated. The DMK govt had brought parks around all cities and rural areas. It's a good thing to note. Fee years back. This was the worst park I ever seen. But now it's so good.,REVIEWED
j_johnson,ChIJYfpHd9CBBjsR0OVER0vPDzQ,5,Awesome nature place good neat and clean. walking running playing,REVIEWED
raja_rs,ChIJYfpHd9CBBjsR0OVER0vPDzQ,5,"This park was inaugurated by C.P. Ramaswamy Iyer, the Dewan of Travancore, inaugurated it on 15 March 1946, a year before independence.",REVIEWED
vijay_m,ChIJYfpHd9CBBjsR0OVER0vPDzQ,4,"Peaceful...Lot of tree's
Oldest park ...
Rest room available",REVIEWED
rengaraj_rengasamy,ChIJYfpHd9CBBjsR0OVER0vPDzQ,5,Very good for children,REVIEWED
deepika_deeps,ChIJ9dVwpNXlBjsRYDGYo7XkJsE,5,The best place to visit in Rajapalayam is this temple. It is situated in a beautiful and peaceful environment. You can see many monkeys and their playful antics here. It is a favorite spot for family outings and enjoyment.,REVIEWED
rajavel_r,ChIJ9dVwpNXlBjsRYDGYo7XkJsE,4,Located near Rajapalayam deep inside and near to western ghats. When it rains the river in front of the temple usually have so much of water and people usually go for picnic there. The temple is very old and a historical place.,REVIEWED
hari_pranav,ChIJ9dVwpNXlBjsRYDGYo7XkJsE,5,"It's pure nature . Visit Solo or with friends , sometimes family too but not recommendable . Ask local before visit for water condition. Don't go on weekends. Take atleast hafe day to spend here . Go along with food and water . Enjoy.
A hidden gem in the western ghats! You need to obtain permission and go for a 2hr long trek to reach the falls. There is a small waterfall near the temple which is easily accessible and suitable for family. But the original falls is inside the forest. Hike only in the noon as this is a territory of wild elephants. You could see it's dung every 10 steps. Safe way is to have a local guide from forest office.",REVIEWED
dineshwar_nithyanantham,ChIJ9dVwpNXlBjsRYDGYo7XkJsE,5,A hidden gem in the western ghats! You need to obtain permission and go for a 2hr long trek to reach the falls. There is a small waterfall near the temple which is easily accessible and suitable for family. But the original falls is inside the forest. Hike only in the noon as this is a territory of wild elephants. You could see it's dung every 10 steps. Safe way is to have a local guide from forest office.,REVIEWED
